,POSTAL_CODE,NUTS3_ID,NUTS1_NAME,NUTS2_NAME,NUTS3_NAME,RLK2022,KTU2022
3726,37293,DE737,Hessen,Kassel,Werra-Meißner-Kreis,peripher,Dünn besiedelter ländlicher Kreis
3727,38489,DEE04,Sachsen-Anhalt,Sachsen-Anhalt,Altmarkkreis Salzwedel,sehr peripher,Ländlicher Kreis mit Verdichtungsansätzen
3728,38556,DE914,Niedersachsen,Braunschweig,Gifhorn,peripher,Dünn besiedelter ländlicher Kreis
3729,38667,DE916,Niedersachsen,Braunschweig,Goslar,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3730,38373,DE917,Niedersachsen,Braunschweig,Helmstedt,zentral,Ländlicher Kreis mit Verdichtungsansätzen
3731,38154,DE917,Niedersachsen,Braunschweig,Helmstedt,zentral,Ländlicher Kreis mit Verdichtungsansätzen
3732,38376,DE917,Niedersachsen,Braunschweig,Helmstedt,zentral,Ländlicher Kreis mit Verdichtungsansätzen
3733,37589,DE918,Niedersachsen,Braunschweig,Northeim,peripher,Dünn besiedelter ländlicher Kreis
3734,37191,DE918,Niedersachsen,Braunschweig,Northeim,peripher,Dünn besiedelter ländlicher Kreis
3735,37154,DE918,Niedersachsen,Braunschweig,Northeim,peripher,Dünn besiedelter ländlicher Kreis
3736,38176,DE91A,Niedersachsen,Braunschweig,Peine,zentral,Städtischer Kreis
3737,37133,DE91C,Niedersachsen,Braunschweig,Göttingen,zentral,Städtischer Kreis
3738,37412,DE91C,Niedersachsen,Braunschweig,Göttingen,zentral,Städtischer Kreis
3739,34329,DE91C,Niedersachsen,Braunschweig,Göttingen,zentral,Städtischer Kreis
3740,34355,DE91C,Niedersachsen,Braunschweig,Göttingen,zentral,Städtischer Kreis
3741,37445,DE91C,Niedersachsen,Braunschweig,Göttingen,zentral,Städtischer Kreis
3742,37447,DE91C,Niedersachsen,Braunschweig,Göttingen,zentral,Städtischer Kreis
3743,67377,DEB3H,Rheinland-Pfalz,Rheinhessen-Pfalz,Südliche Weinstraße,zentral,Städtischer Kreis
3744,67459,DEB3I,Rheinland-Pfalz,Rheinhessen-Pfalz,Rhein-Pfalz-Kreis,sehr zentral,Städtischer Kreis
3745,67259,DEB3I,Rheinland-Pfalz,Rheinhessen-Pfalz,Rhein-Pfalz-Kreis,sehr zentral,Städtischer Kreis
3746,67583,DEB3J,Rheinland-Pfalz,Rheinhessen-Pfalz,Mainz-Bingen,sehr zentral,Städtischer Kreis
3747,66994,DEB3K,Rheinland-Pfalz,Rheinhessen-Pfalz,Südwestpfalz,zentral,Dünn besiedelter ländlicher Kreis
3748,66976,DEB3K,Rheinland-Pfalz,Rheinhessen-Pfalz,Südwestpfalz,zentral,Dünn besiedelter ländlicher Kreis
3749,69168,DE128,Baden-Württemberg,Karlsruhe,Rhein-Neckar-Kreis,sehr zentral,Städtischer Kreis
3750,63796,DE264,Bayern,Unterfranken,Aschaffenburg,sehr zentral,Städtischer Kreis
3751,63829,DE264,Bayern,Unterfranken,Aschaffenburg,sehr zentral,Städtischer Kreis
3752,63877,DE264,Bayern,Unterfranken,Aschaffenburg,sehr zentral,Städtischer Kreis
3753,63828,DE264,Bayern,Unterfranken,Aschaffenburg,sehr zentral,Städtischer Kreis
3754,63831,DE264,Bayern,Unterfranken,Aschaffenburg,sehr zentral,Städtischer Kreis
3755,66271,DEC01,Saarland,Saarland,Regionalverband Saarbrücken,sehr zentral,Städtischer Kreis
3756,66346,DEC01,Saarland,Saarland,Regionalverband Saarbrücken,sehr zentral,Städtischer Kreis
3757,66292,DEC01,Saarland,Saarland,Regionalverband Saarbrücken,sehr zentral,Städtischer Kreis
3758,66679,DEC02,Saarland,Saarland,Merzig-Wadern,zentral,Städtischer Kreis
3759,66706,DEC02,Saarland,Saarland,Merzig-Wadern,zentral,Städtischer Kreis
3760,66773,DEC04,Saarland,Saarland,Saarlouis,zentral,Städtischer Kreis
3761,66459,DEC05,Saarland,Saarland,Saarpfalz-Kreis,zentral,Städtischer Kreis
3762,63920,DE269,Bayern,Unterfranken,Miltenberg,zentral,Städtischer Kreis
3763,63868,DE269,Bayern,Unterfranken,Miltenberg,zentral,Städtischer Kreis
3764,64678,DE715,Hessen,Darmstadt,Bergstraße,sehr zentral,Städtischer Kreis
3765,64823,DE716,Hessen,Darmstadt,Darmstadt-Dieburg,sehr zentral,Städtischer Kreis
3766,64409,DE716,Hessen,Darmstadt,Darmstadt-Dieburg,sehr zentral,Städtischer Kreis
3767,64354,DE716,Hessen,Darmstadt,Darmstadt-Dieburg,sehr zentral,Städtischer Kreis
3768,65474,DE717,Hessen,Darmstadt,Groß-Gerau,sehr zentral,Städtischer Kreis
3769,64572,DE717,Hessen,Darmstadt,Groß-Gerau,sehr zentral,Städtischer Kreis
3770,64521,DE717,Hessen,Darmstadt,Groß-Gerau,sehr zentral,Städtischer Kreis
3771,64589,DE717,Hessen,Darmstadt,Groß-Gerau,sehr zentral,Städtischer Kreis
3772,65468,DE717,Hessen,Darmstadt,Groß-Gerau,sehr zentral,Städtischer Kreis
3773,61479,DE718,Hessen,Darmstadt,Hochtaunuskreis,sehr zentral,Städtischer Kreis
3774,61273,DE718,Hessen,Darmstadt,Hochtaunuskreis,sehr zentral,Städtischer Kreis
3775,65779,DE71A,Hessen,Darmstadt,Main-Taunus-Kreis,sehr zentral,Städtischer Kreis
3776,63179,DE71C,Hessen,Darmstadt,Offenbach,sehr zentral,Städtischer Kreis
3777,63110,DE71C,Hessen,Darmstadt,Offenbach,sehr zentral,Städtischer Kreis
3778,65326,DE71D,Hessen,Darmstadt,Rheingau-Taunus-Kreis,zentral,Städtischer Kreis
3779,63674,DE71E,Hessen,Darmstadt,Wetteraukreis,sehr zentral,Städtischer Kreis
3780,65606,DE723,Hessen,Gießen,Limburg-Weilburg,zentral,Städtischer Kreis
3781,67227,DEB31,Rheinland-Pfalz,Rheinhessen-Pfalz,"Frankenthal (Pfalz), Stadt",sehr zentral,Städtischer Kreis
3782,67346,DEB38,Rheinland-Pfalz,Rheinhessen-Pfalz,"Speyer, Stadt",sehr zentral,Städtischer Kreis
3783,67577,DEB3B,Rheinland-Pfalz,Rheinhessen-Pfalz,Alzey-Worms,sehr zentral,Städtischer Kreis
3784,67598,DEB3B,Rheinland-Pfalz,Rheinhessen-Pfalz,Alzey-Worms,sehr zentral,Städtischer Kreis
3785,67599,DEB3B,Rheinland-Pfalz,Rheinhessen-Pfalz,Alzey-Worms,sehr zentral,Städtischer Kreis
3786,74731,DE127,Baden-Württemberg,Karlsruhe,Neckar-Odenwald-Kreis,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3787,69251,DE128,Baden-Württemberg,Karlsruhe,Rhein-Neckar-Kreis,sehr zentral,Städtischer Kreis
3788,69253,DE128,Baden-Württemberg,Karlsruhe,Rhein-Neckar-Kreis,sehr zentral,Städtischer Kreis
3789,69502,DE128,Baden-Württemberg,Karlsruhe,Rhein-Neckar-Kreis,sehr zentral,Städtischer Kreis
3790,69256,DE128,Baden-Württemberg,Karlsruhe,Rhein-Neckar-Kreis,sehr zentral,Städtischer Kreis
3791,69242,DE128,Baden-Württemberg,Karlsruhe,Rhein-Neckar-Kreis,sehr zentral,Städtischer Kreis
3792,74933,DE128,Baden-Württemberg,Karlsruhe,Rhein-Neckar-Kreis,sehr zentral,Städtischer Kreis
3793,72218,DE12A,Baden-Württemberg,Karlsruhe,Calw,zentral,Städtischer Kreis
3794,75228,DE12B,Baden-Württemberg,Karlsruhe,Enzkreis,zentral,Städtischer Kreis
3795,72275,DE12C,Baden-Württemberg,Karlsruhe,Freudenstadt,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3796,72294,DE12C,Baden-Württemberg,Karlsruhe,Freudenstadt,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3797,72290,DE12C,Baden-Württemberg,Karlsruhe,Freudenstadt,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3798,72291,DE12C,Baden-Württemberg,Karlsruhe,Freudenstadt,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3799,72296,DE12C,Baden-Württemberg,Karlsruhe,Freudenstadt,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3800,72299,DE12C,Baden-Württemberg,Karlsruhe,Freudenstadt,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3801,72539,DE141,Baden-Württemberg,Tübingen,Reutlingen,zentral,Städtischer Kreis
3802,72124,DE141,Baden-Württemberg,Tübingen,Reutlingen,zentral,Städtischer Kreis
3803,72829,DE141,Baden-Württemberg,Tübingen,Reutlingen,zentral,Städtischer Kreis
3804,72411,DE142,Baden-Württemberg,Tübingen,Tübingen,zentral,Städtischer Kreis
3805,72145,DE142,Baden-Württemberg,Tübingen,Tübingen,zentral,Städtischer Kreis
3806,72351,DE143,Baden-Württemberg,Tübingen,Zollernalbkreis,peripher,Städtischer Kreis
3807,72417,DE143,Baden-Württemberg,Tübingen,Zollernalbkreis,peripher,Städtischer Kreis
3808,72362,DE143,Baden-Württemberg,Tübingen,Zollernalbkreis,peripher,Städtischer Kreis
3809,72501,DE149,Baden-Württemberg,Tübingen,Sigmaringen,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3810,72505,DE149,Baden-Württemberg,Tübingen,Sigmaringen,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3811,71272,DE112,Baden-Württemberg,Stuttgart,Böblingen,sehr zentral,Städtischer Kreis
3812,71277,DE112,Baden-Württemberg,Stuttgart,Böblingen,sehr zentral,Städtischer Kreis
3813,71063,DE112,Baden-Württemberg,Stuttgart,Böblingen,sehr zentral,Städtischer Kreis
3814,65624,DEB1A,Rheinland-Pfalz,Koblenz,Rhein-Lahn-Kreis,zentral,Städtischer Kreis
3815,65626,DEB1A,Rheinland-Pfalz,Koblenz,Rhein-Lahn-Kreis,zentral,Städtischer Kreis
3816,67596,DEB3B,Rheinland-Pfalz,Rheinhessen-Pfalz,Alzey-Worms,sehr zentral,Städtischer Kreis
3817,67575,DEB3B,Rheinland-Pfalz,Rheinhessen-Pfalz,Alzey-Worms,sehr zentral,Städtischer Kreis
3818,67582,DEB3B,Rheinland-Pfalz,Rheinhessen-Pfalz,Alzey-Worms,sehr zentral,Städtischer Kreis
3819,67454,DEB3C,Rheinland-Pfalz,Rheinhessen-Pfalz,Bad Dürkheim,sehr zentral,Städtischer Kreis
3820,67811,DEB3D,Rheinland-Pfalz,Rheinhessen-Pfalz,Donnersbergkreis,zentral,Ländlicher Kreis mit Verdichtungsansätzen
3821,67759,DEB3D,Rheinland-Pfalz,Rheinhessen-Pfalz,Donnersbergkreis,zentral,Ländlicher Kreis mit Verdichtungsansätzen
3822,73447,DE11D,Baden-Württemberg,Stuttgart,Ostalbkreis,zentral,Städtischer Kreis
3823,73492,DE11D,Baden-Württemberg,Stuttgart,Ostalbkreis,zentral,Städtischer Kreis
3824,75056,DE123,Baden-Württemberg,Karlsruhe,Karlsruhe,sehr zentral,Städtischer Kreis
3825,74864,DE127,Baden-Württemberg,Karlsruhe,Neckar-Odenwald-Kreis,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3826,69437,DE127,Baden-Württemberg,Karlsruhe,Neckar-Odenwald-Kreis,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3827,74924,DE128,Baden-Württemberg,Karlsruhe,Rhein-Neckar-Kreis,sehr zentral,Städtischer Kreis
3828,69259,DE128,Baden-Württemberg,Karlsruhe,Rhein-Neckar-Kreis,sehr zentral,Städtischer Kreis
3829,72227,DE12A,Baden-Württemberg,Karlsruhe,Calw,zentral,Städtischer Kreis
3830,75249,DE12B,Baden-Württemberg,Karlsruhe,Enzkreis,zentral,Städtischer Kreis
3831,75196,DE12B,Baden-Württemberg,Karlsruhe,Enzkreis,zentral,Städtischer Kreis
3832,75203,DE12B,Baden-Württemberg,Karlsruhe,Enzkreis,zentral,Städtischer Kreis
3833,72270,DE12C,Baden-Württemberg,Karlsruhe,Freudenstadt,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3834,72250,DE12C,Baden-Württemberg,Karlsruhe,Freudenstadt,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3835,72581,DE141,Baden-Württemberg,Tübingen,Reutlingen,zentral,Städtischer Kreis
3836,72661,DE141,Baden-Württemberg,Tübingen,Reutlingen,zentral,Städtischer Kreis
3837,72537,DE141,Baden-Württemberg,Tübingen,Reutlingen,zentral,Städtischer Kreis
3838,72116,DE142,Baden-Württemberg,Tübingen,Tübingen,zentral,Städtischer Kreis
3839,72131,DE142,Baden-Württemberg,Tübingen,Tübingen,zentral,Städtischer Kreis
3840,72108,DE142,Baden-Württemberg,Tübingen,Tübingen,zentral,Städtischer Kreis
3841,72336,DE143,Baden-Württemberg,Tübingen,Zollernalbkreis,peripher,Städtischer Kreis
3842,72535,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,zentral,Ländlicher Kreis mit Verdichtungsansätzen
3843,72511,DE149,Baden-Württemberg,Tübingen,Sigmaringen,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3844,72514,DE149,Baden-Württemberg,Tübingen,Sigmaringen,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3845,72519,DE149,Baden-Württemberg,Tübingen,Sigmaringen,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3846,76770,DEB3E,Rheinland-Pfalz,Rheinhessen-Pfalz,Germersheim,zentral,Städtischer Kreis
3847,76774,DEB3E,Rheinland-Pfalz,Rheinhessen-Pfalz,Germersheim,zentral,Städtischer Kreis
3848,76846,DEB3K,Rheinland-Pfalz,Rheinhessen-Pfalz,Südwestpfalz,zentral,Dünn besiedelter ländlicher Kreis
3849,76707,DE123,Baden-Württemberg,Karlsruhe,Karlsruhe,sehr zentral,Städtischer Kreis
3850,76359,DE123,Baden-Württemberg,Karlsruhe,Karlsruhe,sehr zentral,Städtischer Kreis
3851,76327,DE123,Baden-Württemberg,Karlsruhe,Karlsruhe,sehr zentral,Städtischer Kreis
3852,76689,DE123,Baden-Württemberg,Karlsruhe,Karlsruhe,sehr zentral,Städtischer Kreis
3853,76456,DE124,Baden-Württemberg,Karlsruhe,Rastatt,zentral,Städtischer Kreis
3854,76479,DE124,Baden-Württemberg,Karlsruhe,Rastatt,zentral,Städtischer Kreis
3855,75391,DE12A,Baden-Württemberg,Karlsruhe,Calw,zentral,Städtischer Kreis
3856,75387,DE12A,Baden-Württemberg,Karlsruhe,Calw,zentral,Städtischer Kreis
3857,75395,DE12A,Baden-Württemberg,Karlsruhe,Calw,zentral,Städtischer Kreis
3858,75397,DE12A,Baden-Württemberg,Karlsruhe,Calw,zentral,Städtischer Kreis
3859,75385,DE12A,Baden-Württemberg,Karlsruhe,Calw,zentral,Städtischer Kreis
3860,75365,DE12A,Baden-Württemberg,Karlsruhe,Calw,zentral,Städtischer Kreis
3861,75438,DE12B,Baden-Württemberg,Karlsruhe,Enzkreis,zentral,Städtischer Kreis
3862,79098,DE131,Baden-Württemberg,Freiburg,"Freiburg im Breisgau, Stadt",sehr zentral,kreisfreie Großstadt
3863,79100,DE131,Baden-Württemberg,Freiburg,"Freiburg im Breisgau, Stadt",sehr zentral,kreisfreie Großstadt
3864,79102,DE131,Baden-Württemberg,Freiburg,"Freiburg im Breisgau, Stadt",sehr zentral,kreisfreie Großstadt
3865,79104,DE131,Baden-Württemberg,Freiburg,"Freiburg im Breisgau, Stadt",sehr zentral,kreisfreie Großstadt
3866,79106,DE131,Baden-Württemberg,Freiburg,"Freiburg im Breisgau, Stadt",sehr zentral,kreisfreie Großstadt
3867,79108,DE131,Baden-Württemberg,Freiburg,"Freiburg im Breisgau, Stadt",sehr zentral,kreisfreie Großstadt
3868,79110,DE131,Baden-Württemberg,Freiburg,"Freiburg im Breisgau, Stadt",sehr zentral,kreisfreie Großstadt
3869,79111,DE131,Baden-Württemberg,Freiburg,"Freiburg im Breisgau, Stadt",sehr zentral,kreisfreie Großstadt
3870,79112,DE131,Baden-Württemberg,Freiburg,"Freiburg im Breisgau, Stadt",sehr zentral,kreisfreie Großstadt
3871,79114,DE131,Baden-Württemberg,Freiburg,"Freiburg im Breisgau, Stadt",sehr zentral,kreisfreie Großstadt
3872,79115,DE131,Baden-Württemberg,Freiburg,"Freiburg im Breisgau, Stadt",sehr zentral,kreisfreie Großstadt
3873,79117,DE131,Baden-Württemberg,Freiburg,"Freiburg im Breisgau, Stadt",sehr zentral,kreisfreie Großstadt
3874,79282,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,zentral,Städtischer Kreis
3875,79206,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,zentral,Städtischer Kreis
3876,79426,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,zentral,Städtischer Kreis
3877,79288,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,zentral,Städtischer Kreis
3878,79395,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,zentral,Städtischer Kreis
3879,79227,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,zentral,Städtischer Kreis
3880,79252,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,zentral,Städtischer Kreis
3881,79238,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,zentral,Städtischer Kreis
3882,79790,DE13A,Baden-Württemberg,Freiburg,Waldshut,zentral,Ländlicher Kreis mit Verdichtungsansätzen
3883,80331,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3884,80333,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3885,80335,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3886,80336,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3887,80337,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3888,80339,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3889,80469,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3890,80538,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3891,80539,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3892,80634,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3893,80636,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3894,80637,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3895,80638,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3896,80639,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3897,80686,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3898,80687,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3899,80689,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3900,80796,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3901,80797,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3902,80798,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3903,80799,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3904,80801,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3905,80802,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3906,80803,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3907,80804,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3908,80805,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3909,80807,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3910,80809,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3911,80933,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3912,80935,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3913,80937,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3914,80939,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3915,80992,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3916,80993,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3917,80995,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3918,80997,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
3919,89610,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,zentral,Ländlicher Kreis mit Verdichtungsansätzen
3920,89194,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,zentral,Ländlicher Kreis mit Verdichtungsansätzen
3921,89195,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,zentral,Ländlicher Kreis mit Verdichtungsansätzen
3922,88448,DE146,Baden-Württemberg,Tübingen,Biberach,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3923,88521,DE146,Baden-Württemberg,Tübingen,Biberach,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3924,88454,DE146,Baden-Württemberg,Tübingen,Biberach,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3925,88457,DE146,Baden-Württemberg,Tübingen,Biberach,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3926,88459,DE146,Baden-Württemberg,Tübingen,Biberach,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3927,88718,DE147,Baden-Württemberg,Tübingen,Bodenseekreis,zentral,Städtischer Kreis
3928,88276,DE148,Baden-Württemberg,Tübingen,Ravensburg,peripher,Städtischer Kreis
3929,88285,DE148,Baden-Württemberg,Tübingen,Ravensburg,peripher,Städtischer Kreis
3930,88373,DE148,Baden-Württemberg,Tübingen,Ravensburg,peripher,Städtischer Kreis
3931,88263,DE148,Baden-Württemberg,Tübingen,Ravensburg,peripher,Städtischer Kreis
3932,88630,DE149,Baden-Württemberg,Tübingen,Sigmaringen,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3933,86920,DE21E,Bayern,Oberbayern,Landsberg am Lech,zentral,Ländlicher Kreis mit Verdichtungsansätzen
3934,86943,DE21E,Bayern,Oberbayern,Landsberg am Lech,zentral,Ländlicher Kreis mit Verdichtungsansätzen
3935,86947,DE21E,Bayern,Oberbayern,Landsberg am Lech,zentral,Ländlicher Kreis mit Verdichtungsansätzen
3936,86980,DE21N,Bayern,Oberbayern,Weilheim-Schongau,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3937,86987,DE21N,Bayern,Oberbayern,Weilheim-Schongau,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3938,91349,DE248,Bayern,Oberfranken,Forchheim,zentral,Ländlicher Kreis mit Verdichtungsansätzen
3939,91327,DE248,Bayern,Oberfranken,Forchheim,zentral,Ländlicher Kreis mit Verdichtungsansätzen
3940,91355,DE248,Bayern,Oberfranken,Forchheim,zentral,Ländlicher Kreis mit Verdichtungsansätzen
3941,91362,DE248,Bayern,Oberfranken,Forchheim,zentral,Ländlicher Kreis mit Verdichtungsansätzen
3942,91364,DE248,Bayern,Oberfranken,Forchheim,zentral,Ländlicher Kreis mit Verdichtungsansätzen
3943,82319,DE21L,Bayern,Oberbayern,Starnberg,sehr zentral,Städtischer Kreis
3944,82387,DE21N,Bayern,Oberbayern,Weilheim-Schongau,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3945,82377,DE21N,Bayern,Oberbayern,Weilheim-Schongau,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3946,82398,DE21N,Bayern,Oberbayern,Weilheim-Schongau,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3947,82399,DE21N,Bayern,Oberbayern,Weilheim-Schongau,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3948,82404,DE21N,Bayern,Oberbayern,Weilheim-Schongau,peripher,Ländlicher Kreis mit Verdichtungsansätzen
3949,76744,DEB3E,Rheinland-Pfalz,Rheinhessen-Pfalz,Germersheim,zentral,Städtischer Kreis
